OBJECTID,Infogroup ID,Company/Business Name,Street,City,State,State Name,ZIP Code,ZIP plus 4 extension,NAICS Code,SIC Code,Sales Volume/Assets ($000),Business Status Code,Ultimate Parent Number,Public Company Indicator,Employee Count,Franchise Code,Industry Specific Code,Square Footage Code,Locator Name,Match Status,Match Score,Source,Record type
1756,433566459,SPEEDY CASH,BRAINERD RD,CHATTANOOGA,TN,Tennessee,37411,5515,52229111,614113,3648,,000000000,,6,S,,5,StreetAddress,M,100,INFOGROUP,0
1757,433566462,ESSENCE PERFUME,HAMILTON PLACE BLVD,CHATTANOOGA,TN,Tennessee,37421,6012,44612001,599992,355,,000000000,,3,,,4,PointAddress,M,100,INFOGROUP,0
1758,433566578,RETINA CENTER,JARNIGAN RD,CHATTANOOGA,TN,Tennessee,37421,3096,62111107,801101,1963,,000000000,,9,P4,,5,PointAddress,M,100,INFOGROUP,0
1759,433566616,TRI-STATE PSYCHIATRIC,SHALLOWFORD RD,CHATTANOOGA,TN,Tennessee,37421,1782,62149301,801104,3271,,000000000,,15,,,7,PointAddress,M,100,INFOGROUP,0
1760,433566663,AQUA FOOT CARE & MASSAGE CTR,HAMILTON PLACE BLVD,CHATTANOOGA,TN,Tennessee,37421,6013,62139103,804301,657,,000000000,,4,,,4,PointAddress,M,100,INFOGROUP,0
1761,433566682,CRYE-LEIKE INSURANCE AGENCY,GUNBARREL RD,CHATTANOOGA,TN,Tennessee,37421,7102,52421001,641112,8888,2,263135410,,60,,,8,PointAddress,M,100,INFOGROUP,0
1762,433566714,TRACK'S END,AMNICOLA HWY,CHATTANOOGA,TN,Tennessee,37406,1711,72251117,581208,355,,000000000,,7,,,1,PointAddress,M,100,INFOGROUP,0
1763,433566721,CREEKSIDE AT SHALLOWFORD,SHALLOWFORD RD,CHATTANOOGA,TN,Tennessee,37421,2689,62331101,805904,1828,2,559078720,2,25,,,7,PointAddress,M,100,INFOGROUP,0
1764,433566732,ADT 24-7 MONITORING-HM SCRTY,CROMWELL RD,CHATTANOOGA,TN,Tennessee,37421,2166,42361063,506304,4608,,000000000,,5,,,6,PointAddress,M,100,INFOGROUP,0
1765,433566743,CLARKS,HAMILTON PLACE BLVD,CHATTANOOGA,TN,Tennessee,37421,6013,44821007,566101,690,2,438466872,,5,n,,6,PointAddress,M,100,INFOGROUP,0
1766,433566779,CJ'S WRECKER,BRIARCLIFF WAY,CHATTANOOGA,TN,Tennessee,37406,2709,48841006,754901,311,,000000000,,3,,,1,PointAddress,M,100,INFOGROUP,0
1767,433566785,MOSTELLER'S TOWING-RECOVERY,W POLYMER DR,CHATTANOOGA,TN,Tennessee,37421,2247,81112102,753201,514,,000000000,,3,,,1,PointAddress,M,100,INFOGROUP,0
1768,433566804,TRANCO FLEET SVC,POLYMER DR,CHATTANOOGA,TN,Tennessee,37421,2210,48851006,473104,800,,000000000,,4,,,3,PointAddress,M,100,INFOGROUP,0
1769,433627294,ATM,HIGHWAY 58,CHATTANOOGA,TN,Tennessee,37416,1825,52211001,602103,0,,000000000,,0,º,,,PointAddress,M,100,INFOGROUP,3
1770,433628099,ATM,HIGHWAY 58,CHATTANOOGA,TN,Tennessee,37416,3010,52211001,602103,0,,000000000,,0,º,,,PointAddress,M,100,INFOGROUP,3
1771,433631483,ATM,SHALLOWFORD RD,CHATTANOOGA,TN,Tennessee,37421,1612,52211001,602103,0,,000000000,,0,ºAC,,,PointAddress,M,100,INFOGROUP,3
1772,433632781,ATM,GUNBARREL RD,CHATTANOOGA,TN,Tennessee,37421,3124,52211001,602103,0,,000000000,,0,ÍCÿ,,,PointAddress,M,100,INFOGROUP,3
1773,433633610,ATM,E BRAINERD RD,CHATTANOOGA,TN,Tennessee,37421,8325,52211001,602103,0,,000000000,,0,º,,,PointAddress,M,100,INFOGROUP,3
1774,433635705,ATM,LEE HWY,CHATTANOOGA,TN,Tennessee,37421,2484,52211001,602103,0,,000000000,,0,ºCÿ,,,PointAddress,M,100,INFOGROUP,3
1775,433636056,ATM,BRAINERD RD,CHATTANOOGA,TN,Tennessee,37411,3901,52211001,602103,0,,000000000,,0,ºCÿ,,,PointAddress,M,100,INFOGROUP,3
1776,433636433,ATM,GUNBARREL RD,CHATTANOOGA,TN,Tennessee,37421,7187,52211001,602103,0,,000000000,,0,º,,,PointAddress,M,100,INFOGROUP,3
1777,433646901,ATM,HIGHWAY 58,CHATTANOOGA,TN,Tennessee,37416,1825,52211001,602103,0,,000000000,,0,º,,,PointAddress,M,100,INFOGROUP,3
1778,433654615,ATM,E BRAINERD RD,CHATTANOOGA,TN,Tennessee,37421,3836,52211001,602103,0,,000000000,,0,ºC,,,PointAddress,M,100,INFOGROUP,3
1779,433656927,ATM,LEE HWY,CHATTANOOGA,TN,Tennessee,37421,6409,52211001,602103,0,,000000000,,0,º,,,PointAddress,M,100,INFOGROUP,3
1780,433663958,ATM,E BRAINERD RD,CHATTANOOGA,TN,Tennessee,37421,4416,52211001,602103,0,,000000000,,0,º,,,PointAddress,M,100,INFOGROUP,3
1781,433664847,ATM,SHALLOWFORD RD,CHATTANOOGA,TN,Tennessee,37411,1109,52211001,602103,0,,000000000,,0,ºC,,,PointAddress,M,100,INFOGROUP,3
1782,433691802,ATM,JENKINS RD,CHATTANOOGA,TN,Tennessee,37421,1948,52211001,602103,0,,000000000,,0,º,,,PointAddress,M,100,INFOGROUP,3
1783,433702960,ATM,LEE HWY,CHATTANOOGA,TN,Tennessee,37421,3510,52211001,602103,0,,000000000,,0,º,,,PointAddress,M,100,INFOGROUP,3
1784,433711878,ATM,SHALLOWFORD RD,CHATTANOOGA,TN,Tennessee,37421,1687,52211001,602103,0,,000000000,,0,ºÿ,,,PointAddress,M,100,INFOGROUP,3
1785,433718686,ATM,E BRAINERD RD,CHATTANOOGA,TN,Tennessee,37421,3279,52211001,602103,0,,000000000,,0,ºCÿ,,,PointAddress,M,100,INFOGROUP,3
1786,433719868,ATM,SHALLOWFORD RD,CHATTANOOGA,TN,Tennessee,37421,1754,52211001,602103,0,,000000000,,0,º,,,PointAddress,M,100,INFOGROUP,3
1787,433720051,ATM,HIGHWAY 58,CHATTANOOGA,TN,Tennessee,37416,1875,52211001,602103,0,,000000000,,0,º,,,PointAddress,M,100,INFOGROUP,3
1788,433723635,ATM,SHALLOWFORD RD,CHATTANOOGA,TN,Tennessee,37421,7709,52211001,602103,0,,000000000,,0,º,,,PointAddress,M,100,INFOGROUP,3
1789,433724554,ATM,LEE HWY,CHATTANOOGA,TN,Tennessee,37421,2932,52211001,602103,0,,000000000,,0,º,,,PointAddress,M,100,INFOGROUP,3
1790,433725832,ATM,SHALLOWFORD VILLAGE DR,CHATTANOOGA,TN,Tennessee,37421,6785,52211001,602103,0,,000000000,,0,ºÿ,,,PointAddress,M,100,INFOGROUP,3
1791,433731778,ATM,LEE HWY,CHATTANOOGA,TN,Tennessee,37421,2422,52211001,602103,0,,000000000,,0,ºÿ,,,PointAddress,M,100,INFOGROUP,3
1792,433732713,ATM,JORDAN DR,CHATTANOOGA,TN,Tennessee,37421,6731,52211001,602103,0,,000000000,,0,ºÿ,,,PointAddress,M,100,INFOGROUP,3
1793,433738643,ATM,HAMILTON PLACE BLVD,CHATTANOOGA,TN,Tennessee,37421,6002,52211001,602103,0,,000000000,,0,ºÿ,,,PointAddress,M,100,INFOGROUP,3
1794,433749978,ATM,GUNBARREL RD,CHATTANOOGA,TN,Tennessee,37421,2610,52211001,602103,0,,000000000,,0,ºÿ,,,PointAddress,M,100,INFOGROUP,3
1795,433752238,ATM,E BRAINERD RD,CHATTANOOGA,TN,Tennessee,37421,4415,52211001,602103,0,,000000000,,0,ºÿ,,,PointAddress,M,100,INFOGROUP,3
1796,433757361,ATM,BRAINERD RD,CHATTANOOGA,TN,Tennessee,37421,3501,52211001,602103,0,,000000000,,0,ºÿ,,,PointAddress,M,100,INFOGROUP,3
1797,433762898,ATM,SHALLOWFORD RD,CHATTANOOGA,TN,Tennessee,37421,2642,52211001,602103,0,,000000000,,0,º,,,PointAddress,M,100,INFOGROUP,3
1798,433771517,ATM,LEE HWY,CHATTANOOGA,TN,Tennessee,37421,2930,52211001,602103,0,,000000000,,0,ºÿ,,,PointAddress,M,100,INFOGROUP,3
1799,433773200,ATM,BASSWOOD DR,CHATTANOOGA,TN,Tennessee,37416,2539,52211001,602103,0,,000000000,,0,º,,,PointAddress,M,100,INFOGROUP,3
1800,433773872,ATM,LEE HWY,CHATTANOOGA,TN,Tennessee,37421,1000,52211001,602103,0,,000000000,,0,º,,,PointAddress,M,100,INFOGROUP,3
1801,433778632,ATM,GUNBARREL RD,CHATTANOOGA,TN,Tennessee,37421,3102,52211001,602103,0,,000000000,,0,ºÿ,,,PointAddress,M,100,INFOGROUP,3
1802,433790650,ATM,BRAINERD RD,CHATTANOOGA,TN,Tennessee,37411,4011,52211001,602103,0,,000000000,,0,ºÿ,,,PointAddress,M,100,INFOGROUP,3
1803,433791564,ATM,LEE HWY,CHATTANOOGA,TN,Tennessee,37421,3695,52211001,602103,0,,000000000,,0,º,,,PointAddress,M,100,INFOGROUP,3
1804,433794340,ATM,LEE HWY,CHATTANOOGA,TN,Tennessee,37421,1478,52211001,602103,0,,000000000,,0,ºÿ,,,PointAddress,M,100,INFOGROUP,3
1805,433797178,ATM,CROMWELL RD,CHATTANOOGA,TN,Tennessee,37421,2119,52211001,602103,0,,000000000,,0,ºÿ,,,PointAddress,M,100,INFOGROUP,3
1806,433805081,ATM,HWY 58,CHATTANOOGA,TN,Tennessee,37406,,52211001,602103,0,,000000000,,0,º,,,StreetName,M,100,INFOGROUP,3
1807,433807079,ATM,HIGHWAY 58,CHATTANOOGA,TN,Tennessee,37416,2284,52211001,602103,0,,000000000,,0,ºÿ,,,PointAddress,M,100,INFOGROUP,3
1808,433813187,ATM,PERIMETER DR,CHATTANOOGA,TN,Tennessee,37421,3601,52211001,602103,0,,000000000,,0,º,,,PointAddress,M,100,INFOGROUP,3
1809,433814237,ATM,HONEST ST,CHATTANOOGA,TN,Tennessee,37421,3537,52211001,602103,0,,000000000,,0,º,,,StreetAddress,M,100,INFOGROUP,3
1810,433816941,ATM,SHALLOWFORD VILLAGE DR,CHATTANOOGA,TN,Tennessee,37421,6768,52211001,602103,0,,000000000,,0,º,,,PointAddress,M,100,INFOGROUP,3
1811,433819563,ATM,HIGHWAY 58,CHATTANOOGA,TN,Tennessee,37416,3031,52211001,602103,0,,000000000,,0,º,,,PointAddress,M,100,INFOGROUP,3
1812,433822022,ATM,BRAINERD RD,CHATTANOOGA,TN,Tennessee,37421,3501,52211001,602103,0,,000000000,,0,º,,,PointAddress,M,100,INFOGROUP,3
1813,433823586,ATM,BRAINERD RD,CHATTANOOGA,TN,Tennessee,37411,3828,52211001,602103,0,,000000000,,0,º,,,PointAddress,M,100,INFOGROUP,3
1814,433825256,ATM,E BRAINERD RD,CHATTANOOGA,TN,Tennessee,37421,8316,52211001,602103,0,,000000000,,0,º,,,PointAddress,M,100,INFOGROUP,3
1815,433826645,ATM,BONNY OAKS DR,CHATTANOOGA,TN,Tennessee,37416,3804,52211001,602103,0,,000000000,,0,ºÿ,,,PointAddress,M,100,INFOGROUP,3
1816,433828970,ATM,HIGHWAY 58,CHATTANOOGA,TN,Tennessee,37416,3009,52211001,602103,0,,000000000,,0,ºÿ,,,PointAddress,M,100,INFOGROUP,3
1817,433851799,PHYSICIANS CARE,GUNBARREL RD,CHATTANOOGA,TN,Tennessee,37421,7195,62111107,801101,1745,,000000000,,8,,,5,PointAddress,M,100,INFOGROUP,0
1818,433855948,ESSEX BARGAIN HUNT,HICKORY VALLEY RD,CHATTANOOGA,TN,Tennessee,37421,5604,45221003,531104,224,,000000000,,2,,,4,PointAddress,M,100,INFOGROUP,0
1819,433916595,REPAIR MY PHONE,HAMILTON PLACE BLVD,CHATTANOOGA,TN,Tennessee,37421,6011,81131043,769999,172,,000000000,,2,,,3,PointAddress,M,100,INFOGROUP,0
1820,433975300,CALVARY CHAPEL OOLTEWAH,LEE HWY,CHATTANOOGA,TN,Tennessee,37421,1091,81311008,866107,0,,000000000,,4,,,2,PointAddress,M,100,INFOGROUP,0
1821,434034334,HKG LLC,HAMILTON PLACE BLVD,CHATTANOOGA,TN,Tennessee,37421,6017,44612001,599992,355,,000000000,,3,,,3,PointAddress,M,100,INFOGROUP,0
1822,434240046,INDEPENDENCE ON WHEELS,LEE HWY,CHATTANOOGA,TN,Tennessee,37421,3099,45399871,599939,473,2,588737882,,4,,,4,PointAddress,M,100,INFOGROUP,0
1823,434247754,CSS TRANSPORTATION INC,LEE HWY,CHATTANOOGA,TN,Tennessee,37421,3045,48821008,478977,924,,000000000,,7,,,5,PointAddress,M,100,INFOGROUP,0
1824,434315542,FOOD CITY,LEE HWY,CHATTANOOGA,TN,Tennessee,37421,2447,44511003,541105,784,2,124319054,,4,¾,,3,PointAddress,M,100,INFOGROUP,0
1825,434563784,TAZIKI'S MEDITERRANEAN CAFE,GUNBARREL RD,CHATTANOOGA,TN,Tennessee,37421,4761,72251117,581208,1519,2,400762713,,30,,m,4,PointAddress,M,100,INFOGROUP,0
1826,434614635,PYRAMID ACOUSTICS INC,HIGHWAY 58,CHATTANOOGA,TN,Tennessee,37416,1826,23611505,152103,2023,,000000000,,6,,,2,PointAddress,M,100,INFOGROUP,0
1827,434625272,GT ISSA PREMIER HOMES,MACKEY BRANCH DR,CHATTANOOGA,TN,Tennessee,37421,3288,23611512,152144,675,,000000000,,2,,,2,PointAddress,M,100,INFOGROUP,0
1828,434635860,PASSPOINTE ENGINEERING LLC,PINE DR,CHATTANOOGA,TN,Tennessee,37421,1041,54133006,871106,829,,000000000,,6,,,4,PointAddress,M,100,INFOGROUP,0
1829,434636812,DR DOCK INC,SONGBIRD TRL,CHATTANOOGA,TN,Tennessee,37422,,23799021,162902,1088,,000000000,,5,,,2,Postal,M,100,INFOGROUP,0
1830,434640805,VERMILLION & ASSOC,SARGENT DALY DR,CHATTANOOGA,TN,Tennessee,37421,2858,23811001,177105,985,,000000000,,8,,,2,PointAddress,M,100,INFOGROUP,0
1831,434663255,CUPCAKE DIVAS,HAMILTON PLACE BLVD,CHATTANOOGA,TN,Tennessee,37421,6017,31181101,546103,114,,000000000,,3,,,3,PointAddress,M,100,INFOGROUP,0
1832,434724441,APPLIED HIGH VOLTAGE LLC,HAMILTON PLACE BLVD,CHATTANOOGA,TN,Tennessee,37421,6102,99999004,999977,0,,000000000,,0,,,3,PointAddress,M,100,INFOGROUP,0
1833,434754325,CRICKET WIRELESS AUTH RETAILER,BRAINERD RD,CHATTANOOGA,TN,Tennessee,37411,5372,51731214,481207,1684,2,460637358,2,2,z,,2,PointAddress,M,100,INFOGROUP,0
1834,434863776,AUTO GLASS NOW,LEE HWY,CHATTANOOGA,TN,Tennessee,37421,2485,81111104,753801,225,,000000000,,2,,,2,PointAddress,M,100,INFOGROUP,0
1835,434896786,CHEDDAR'S SCRATCH KITCHEN,GUNBARREL RD,CHATTANOOGA,TN,Tennessee,37421,2605,72251117,581208,6374,,000000000,,180,V,3,8,StreetAddress,M,100,INFOGROUP,0
1836,435044939,LAUREL RIDGE APARTMENTS,BONNY OAKS DR,CHATTANOOGA,TN,Tennessee,37416,3908,53111002,651303,642,,000000000,,3,,,3,PointAddress,M,100,INFOGROUP,0
1837,435045138,G S P TRANSPORTATION,SHEPHERD RD,CHATTANOOGA,TN,Tennessee,37421,2944,81293001,752104,411,,000000000,,7,,,4,PointAddress,M,100,INFOGROUP,0
1838,435045157,A CUT ABOVE THE REST,TUNNEL BLVD,CHATTANOOGA,TN,Tennessee,37411,1590,81211202,723106,112,,000000000,,3,,,2,PointAddress,M,100,INFOGROUP,0
1839,435045205,INNOVATIVE CABINETRY,N HAWTHORNE ST,CHATTANOOGA,TN,Tennessee,37406,1301,33711002,571236,887,,000000000,,4,,,4,PointAddress,M,100,INFOGROUP,0
1840,435045217,SHOWROOM DETAILING,SHALLOWFORD RD,CHATTANOOGA,TN,Tennessee,37411,1130,81119201,754203,128,,000000000,,2,,,1,PointAddress,M,100,INFOGROUP,0
1841,435045270,ST STEPHEN CATHOLIC CHR EDU,LEE HWY,CHATTANOOGA,TN,Tennessee,37421,1798,81311008,866107,0,,000000000,,5,E,,3,PointAddress,M,100,INFOGROUP,0
1842,435045288,SENIOR LIFE CTR,MORRIS HILL RD,CHATTANOOGA,TN,Tennessee,37421,2818,62149301,801104,3271,,000000000,,15,,,1,PointAddress,M,100,INFOGROUP,0
1843,435045297,P C DOCTOR,LEE PARKWAY DR,CHATTANOOGA,TN,Tennessee,37421,6805,81121206,737801,412,,000000000,,2,,,2,PointAddress,M,100,INFOGROUP,0
1844,435045311,ADAMSON DEVELOPERS LLC,LEON BRENDA LN,OOLTEWAH,TN,Tennessee,37363,7066,23611505,152103,2023,,000000000,,6,,,2,PointAddress,M,100,INFOGROUP,0
1845,435045313,COMBS INDUSTRIAL SVC,N HAWTHORNE ST,CHATTANOOGA,TN,Tennessee,37406,1311,23611505,152103,2023,,000000000,,6,,,2,PointAddress,M,100,INFOGROUP,0
1846,435045329,BARE MINERALS BOUTIQUE,HAMILTON PLACE BLVD,CHATTANOOGA,TN,Tennessee,37421,6012,44612001,599992,1419,2,884155847,,12,Q,,7,PointAddress,M,100,INFOGROUP,0
1847,435045345,CHATTANOOGA COLLEGE MED DENTAL,BRAINERD RD,CHATTANOOGA,TN,Tennessee,37411,5336,61131001,822109,0,2,444843536,,50,,,8,PointAddress,M,100,INFOGROUP,0
1848,435045350,EAST BRAINERD DENTISTRY,E BRAINERD RD,CHATTANOOGA,TN,Tennessee,37421,4301,62121003,802101,2075,,000000000,,15,2,,3,PointAddress,M,100,INFOGROUP,0
1849,435045568,AGENCY INSURANCE GROUP-CHTTNG,ENCOMPASS DR,CHATTANOOGA,TN,Tennessee,37421,1267,52421001,641112,445,,000000000,,3,,,3,PostalExt,M,100,INFOGROUP,0
1850,435045573,ALLISON BARNES INSURANCE AGCY,LEE HWY,CHATTANOOGA,TN,Tennessee,37421,3547,52421001,641112,149,,000000000,,1,,,2,PointAddress,M,100,INFOGROUP,0
1851,435045581,COVENANT GROUP INS & FNCL SVC,EASTGATE LOOP,CHATTANOOGA,TN,Tennessee,37411,5604,52421001,641112,445,,000000000,,3,,,4,PointAddress,M,100,INFOGROUP,0
1852,435045691,WILLIAMS MAILING SPECIALISTS,AIRWAYS BLVD,CHATTANOOGA,TN,Tennessee,37421,2970,51821013,737415,1610,,000000000,,7,,,4,PointAddress,M,100,INFOGROUP,0
1853,435045743,SOUTHREN OPTICAL-CHATTANOOGA,HIGHWAY 58,CHATTANOOGA,TN,Tennessee,37416,1826,44613003,599502,117,,000000000,,3,,,3,PointAddress,M,100,INFOGROUP,0
1854,435045750,DISTEFANO EYE CTR,GUNBARREL RD,CHATTANOOGA,TN,Tennessee,37421,3130,62111105,801111,3925,,000000000,,18,,,6,PointAddress,M,100,INFOGROUP,0
1855,435045783,INDEPENDENT PHARMACY CO-OP,UPTAIN RD,CHATTANOOGA,TN,Tennessee,37411,4010,44611009,591205,2683,,000000000,,6,,,6,StreetAddress,M,100,INFOGROUP,0
1856,435045827,HEALTH ESSENTIALS,WALKER RD,CHATTANOOGA,TN,Tennessee,37421,1116,62111107,801101,1745,,000000000,,8,,,5,PointAddress,M,100,INFOGROUP,0
1857,435045997,KALE TOM JR OFC,PREMIER DR,CHATTANOOGA,TN,Tennessee,37421,3742,53121003,653118,298,,000000000,,3,,,3,PointAddress,M,100,INFOGROUP,0
1858,435046009,TENNESSEE REAL EST EDUCATIONAL,MARLIN RD,CHATTANOOGA,TN,Tennessee,37411,5629,53121003,653118,298,,000000000,,3,,,3,PointAddress,M,100,INFOGROUP,0
1859,435046041,DINNER DELIVERED,S ACCESS RD,CHATTANOOGA,TN,Tennessee,37406,1200,72251117,581208,1519,,000000000,,30,,I,6,PointAddress,M,100,INFOGROUP,0
1860,435046113,CHATTANOOGA STATE EASTGATE MLL,BRAINERD RD,CHATTANOOGA,TN,Tennessee,37411,5310,45221001,531102,447,,000000000,,4,,,5,PointAddress,M,100,INFOGROUP,0
1861,435046130,ELDERLY SERVICES-FAMILY,BRAINERD RD,CHATTANOOGA,TN,Tennessee,37411,5310,62419012,832218,452,,000000000,,10,,,7,PointAddress,M,100,INFOGROUP,0
1862,435046174,BURK PEARLMAN NEBBEN & HUGGINS,LEE HWY,CHATTANOOGA,TN,Tennessee,37421,6795,54121301,729101,62,,000000000,,3,,,2,PointAddress,M,100,INFOGROUP,0
1863,435046225,A & E SVC,ENTERPRISE PARK DR,CHATTANOOGA,TN,Tennessee,37416,3741,56173022,078301,141,,000000000,,2,,,2,PointAddress,M,100,INFOGROUP,0
1864,435378768,DAVID SHARPE-STATE FARM INS,E BRAINERD RD,CHATTANOOGA,TN,Tennessee,37421,3199,52421001,641112,297,,000000000,,2,)%Y,,3,PointAddress,M,100,INFOGROUP,0
1865,435379592,ANIMAL CLINIC INC-CHATTANOOGA,GUNBARREL RD,CHATTANOOGA,TN,Tennessee,37421,3121,54194009,074201,269,,000000000,,4,,,2,PointAddress,M,100,INFOGROUP,0
1866,435384951,STATE FARM INSURANCE,E BRAINERD RD,CHATTANOOGA,TN,Tennessee,37421,3969,52421001,641112,445,,000000000,,3,%Y,,3,PointAddress,M,100,INFOGROUP,0
1867,435458039,MCCAMISH COOPER-DYER ORTHDNTCS,BRAINERD RD,CHATTANOOGA,TN,Tennessee,37411,3835,62121003,802101,3536,,000000000,,26,24,,6,PointAddress,M,100,INFOGROUP,0
1868,435514229,DALE BUCHANAN & ASSOC,POINTE CENTRE DR,CHATTANOOGA,TN,Tennessee,37421,4143,54111002,811103,5391,,000000000,,40,FQRY,,7,PointAddress,M,100,INFOGROUP,0
1869,435514609,THERM-CON INC LLC,AIRPORT RD,CHATTANOOGA,TN,Tennessee,37421,3500,44419058,521117,4116,,000000000,,13,,,5,PointAddress,M,100,INFOGROUP,0
1870,435516430,E J PELTON CO,BRAINERD RD,CHATTANOOGA,TN,Tennessee,37411,5426,54121301,729101,124,,000000000,,6,,,2,PointAddress,M,100,INFOGROUP,0
1871,435516919,HAMILTON COUNTY EDUCATION DEPT,HICKORY VALLEY RD,CHATTANOOGA,TN,Tennessee,37421,1273,92112007,912103,0,,000000000,,124,,,7,PointAddress,M,100,INFOGROUP,0
1872,435532346,AVEDA CORP,HICKORY VALLEY RD,CHATTANOOGA,TN,Tennessee,37421,1723,44815023,569928,1731,,000000000,,18,,,4,PointAddress,M,100,INFOGROUP,0
1873,435535489,KENNEDY JEWELRY,PANORAMA DR,CHATTANOOGA,TN,Tennessee,37421,4771,44831012,594409,1489,,000000000,,8,,,5,PointAddress,M,100,INFOGROUP,0
1874,435545462,AMG INTERNATIONAL,SHALLOWFORD RD,CHATTANOOGA,TN,Tennessee,37421,1755,62422104,832214,1354,,000000000,,30,,,7,PointAddress,M,100,INFOGROUP,0
1875,435545512,RED ROOF INN CHATTANOOGA ARPRT,SHALLOWFORD RD,CHATTANOOGA,TN,Tennessee,37421,1715,72111002,701101,873,2,664018280,,10,8,,5,PointAddress,M,100,INFOGROUP,0
1876,435552740,FULMER CONCRETE,GEMINUS DR,CHATTANOOGA,TN,Tennessee,37416,2123,23811001,177105,9848,,000000000,,80,,,6,PointAddress,M,100,INFOGROUP,0
1877,435554738,COX WEALTH MANAGEMENT,SHALLOWFORD RD,CHATTANOOGA,TN,Tennessee,37421,1983,52393008,628213,936,,000000000,,3,,,4,PointAddress,M,100,INFOGROUP,0
1878,435585732,HEAD & NECK SPECIALTIES,GUNBARREL RD,CHATTANOOGA,TN,Tennessee,37421,7138,62111109,801137,1745,,000000000,,8,,,5,PointAddress,M,100,INFOGROUP,0
1879,435585807,SOUTHEASTERN RETINA ASSOC,JARNIGAN RD,CHATTANOOGA,TN,Tennessee,37421,3098,62111107,801101,5451,,000000000,,25,MP4,,8,PointAddress,M,100,INFOGROUP,0
1880,435597554,CHATTANOOGA COCA-COLA,AMNICOLA HWY,CHATTANOOGA,TN,Tennessee,37406,1007,31211101,208601,5760,,000000000,,3,,,3,PointAddress,M,100,INFOGROUP,0
1881,435601851,ECLIPSE INC,SHALLOWFORD RD,CHATTANOOGA,TN,Tennessee,37421,2228,42362041,507409,5131,2,009325341,,5,,,6,PointAddress,M,100,INFOGROUP,0
1882,435821022,CUROTTO CAN LLC,HAMILTON PLACE BLVD,CHATTANOOGA,TN,Tennessee,37421,6040,33999936,399903,8955,,000000000,,40,,,8,PointAddress,M,100,INFOGROUP,0
1883,435861404,HANDYMAN CONNECTION,CHAPMAN RD,CHATTANOOGA,TN,Tennessee,37421,1606,23611815,152115,1349,2,434601415,,4,C,,2,StreetAddress,M,100,INFOGROUP,0
1884,435960121,BONNY OAKS LIQUOR & WINE LLC,BONNY OAKS DR,CHATTANOOGA,TN,Tennessee,37416,3678,44531004,592102,1222,,000000000,,3,,,2,PointAddress,M,100,INFOGROUP,0
1885,435968481,PHIL BACON BUSINESS GROUP LLC,LEE HWY,CHATTANOOGA,TN,Tennessee,37421,3025,56199001,738999,227,,000000000,,2,,,3,PointAddress,M,100,INFOGROUP,0
1886,436045288,LIBERTY LAND CARRIERS,POLYMER DR,CHATTANOOGA,TN,Tennessee,37421,2210,48423013,421304,4345,,000000000,,20,,,7,PointAddress,M,100,INFOGROUP,0
1887,436045328,LIFE INSURANCE 101,PREMIER DR,CHATTANOOGA,TN,Tennessee,37421,3728,52421001,641112,445,,000000000,,3,,,4,PointAddress,M,100,INFOGROUP,0
1888,436045725,LEGACY MILLS,CROMWELL RD,CHATTANOOGA,TN,Tennessee,37421,2166,54111010,811112,650,,000000000,,3,,,4,PointAddress,M,100,INFOGROUP,0
1889,436045726,WAY OF CHRIST,MCCUTCHEON RD,CHATTANOOGA,TN,Tennessee,37421,1745,81311008,866107,0,,000000000,,4,,,2,PointAddress,M,100,INFOGROUP,0
1890,436045727,SOUTHERN CARLSON,PERIMETER DR,CHATTANOOGA,TN,Tennessee,37421,3662,42371007,507205,13852,2,004620324,,13,,,7,PointAddress,M,100,INFOGROUP,0
1891,436046057,LUV GREEN SOLUTIONS,CROMWELL RD,CHATTANOOGA,TN,Tennessee,37421,2169,54171416,873111,0,,000000000,,10,,,7,PointAddress,M,100,INFOGROUP,0
1892,436046065,LUPE & SONS GARAGE LLC,LEE HWY,CHATTANOOGA,TN,Tennessee,37421,3509,81111104,753801,225,,000000000,,2,,,2,PointAddress,M,100,INFOGROUP,0
1893,436046105,BLING BEAUTY BAR,BRAINERD RD,CHATTANOOGA,TN,Tennessee,37411,4011,81211202,723106,112,,000000000,,3,,,2,PointAddress,M,100,INFOGROUP,0
1894,436046132,FIRST FINANCIAL,BRAINERD RD,CHATTANOOGA,TN,Tennessee,37411,5358,52393002,628203,936,,000000000,,3,,,3,PointAddress,M,100,INFOGROUP,0
1895,436046133,VAPOR ISLAND LLC,PERIMETER DR,CHATTANOOGA,TN,Tennessee,37421,3793,81331906,839910,0,,000000000,,3,,,3,PointAddress,M,100,INFOGROUP,0
1896,436046134,SWEET EATS,LEE HWY,CHATTANOOGA,TN,Tennessee,37421,1560,31181102,546102,152,,000000000,,4,,,3,PointAddress,M,100,INFOGROUP,0
1897,436046135,TEKSWORK LLC,UPTAIN RD,CHATTANOOGA,TN,Tennessee,37411,5507,51821013,737415,1610,,000000000,,7,,,6,PointAddress,M,100,INFOGROUP,0
1898,436046415,VIPER VAPORS,HIGHWAY 58,CHATTANOOGA,TN,Tennessee,37416,1887,45399106,599306,243,,000000000,,2,,,4,PointAddress,M,100,INFOGROUP,0
